,d,beta,c,Ad
126325,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
126426,2.5631031310892007,1.0,-0.0,0.9650368366397468
127226,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
127327,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
127630,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
127731,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
127933,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
128026,2.5631031310892007,1.0,-0.0,0.9650368366397468
128127,2.5631031310892007,1.0,-0.0,0.9650368366397468
128632,2.5631031310892007,1.0,-0.0,0.9650368366397468
128935,1.712278864840058,0.48266897879461257,-0.4254121331245714,0.8870070663184544
129028,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
129129,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
129331,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
129937,2.5631031310892007,1.0,-0.0,0.9650368366397468
130013,2.5631031310892007,1.0,-0.0,0.9650368366397468
130114,2.5631031310892007,1.0,-0.0,0.9650368366397468
130316,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
130417,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
130518,0.5066942062715994,1.0,-0.0,0.6399356931732278
131217,2.5631031310892007,1.0,-0.0,0.9650368366397468
131419,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
131722,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
131924,2.5631031310892007,1.0,-0.0,0.9650368366397468
132017,2.5631031310892007,1.0,-0.0,0.9650368366397468
133019,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
133625,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
133928,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
134223,2.5631031310892007,1.0,-0.0,0.9650368366397468
134425,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
134627,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
134829,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
135124,2.5631031310892007,1.0,-0.0,0.9650368366397468
135528,2.5631031310892007,1.0,-0.0,0.9650368366397468
135629,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
135730,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
135932,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
136126,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
136227,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
136631,2.3006987607520157,1.0,-0.0,0.948114425737803
136732,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
136833,1.6832424671458286,0.9999999999999999,-5.551115123125783e-17,0.8830224224435198
137027,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
137128,2.5631031310892007,1.0,-0.0,0.9650368366397468
137229,2.5631031310892007,1.0,-0.0,0.9650368366397468
137431,2.5631031310892007,1.0,-0.0,0.9650368366397468
137633,2.5631031310892007,1.0,-0.0,0.9650368366397468
138130,2.5631031310892007,1.0,-0.0,0.9650368366397468
138231,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
139233,2.5631031310892007,1.0,-0.0,0.9650368366397468
139435,1.5348986686804,2.2014028808289994,0.5141022312044004,0.8611138448309655
139839,2.5631031310892007,1.0,-0.0,0.9650368366397468
140117,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
140420,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
141119,2.5631031310892007,1.0,-0.0,0.9650368366397468
141422,2.5631031310892007,1.0,-0.0,0.9650368366397468
142828,2.5631031310892007,1.0,-0.0,0.9650368366397468
143224,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
143325,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
143426,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
143830,2.117770946477709,1.2137316295023657,0.09146390713715341,0.932867122803402
144125,1.6419113162977828,1.2718646241760259,0.14646590795280967,0.8771803975434274
144226,1.516110983768996,0.8810023912181558,-0.0835657416884163,0.8581517419970113
144428,2.5631031310892007,1.0,-0.0,0.9650368366397468
144832,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
144933,2.5631031310892007,1.0,-0.0,0.9650368366397468
145127,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
145632,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
145834,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
146129,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
146331,0.8416212335729143,0.701760465514206,-0.42081061678645715,0.724117060095737
146432,2.5631031310892007,1.0,-0.0,0.9650368366397468
146533,2.5631031310892007,1.0,-0.0,0.9650368366397468
146634,2.5631031310892007,1.0,-0.0,0.9650368366397468
146735,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
146937,2.5631031310892007,1.0,-0.0,0.9650368366397468
147030,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
147636,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
147737,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
148032,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
148133,2.5631031310892007,1.0,-0.0,0.9650368366397468
148335,2.3006987607520157,1.0,-0.0,0.948114425737803
148436,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
148636,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
148941,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
149236,2.5631031310892007,1.0,-0.0,0.9650368366397468
149741,2.5631031310892007,1.0,-0.0,0.9650368366397468
149842,1.5348986686804,0.45425578784716697,-0.5141022312044004,0.8611138448309655
150423,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
150625,2.5631031310892007,1.0,-0.0,0.9650368366397468
150928,1.9919706139489222,0.7352911777136898,-0.15436407340154684,0.9205137821181946
151021,1.956041315740682,1.8107099320257567,0.30353090767425933,0.916687507820483
151223,2.5631031310892007,1.0,-0.0,0.9650368366397468
151324,1.6832424671458286,0.9999999999999999,-5.551115123125783e-17,0.8830224224435198
151425,2.5631031310892007,1.0,-0.0,0.9650368366397468
151627,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
151728,2.5631031310892007,1.0,-0.0,0.9650368366397468
151829,1.712278864840058,0.48266897879461257,-0.4254121331245714,0.8870070663184544
152225,2.5631031310892007,1.0,-0.0,0.9650368366397468
152427,2.5631031310892007,1.0,-0.0,0.9650368366397468
152831,2.5631031310892007,1.0,-0.0,0.9650368366397468
153025,2.5631031310892007,1.0,-0.0,0.9650368366397468
